ISIN,Date,start_price,end_price,minimum_price,maximum_price,daily_traded_volume,end_price_mx,standard_deviation
IE00BLPK3577,2022-12-30,19.976,20.92,19.976,20.14,3594,399.1536,0.6675088014401027
IE00BLPK3577,2022-12-31,19.976,20.92,19.976,20.14,3594,399.1536,0.6675088014401027
IE00BLR6Q544,2022-12-30,11.154,11.264,11.05,11.176,415,214.91711999999995,0.07778174593051983
IE00BLR6Q544,2022-12-31,11.154,11.264,11.05,11.176,415,214.91711999999995,0.07778174593051983
IE00BLR6QB00,2022-12-30,10.1,10.36,10.1,10.1,0,197.66879999999998,0.1838477631085022
IE00BLR6QB00,2022-12-31,10.1,10.36,10.1,10.1,0,197.66879999999998,0.1838477631085022
IE00BLRB0028,2022-12-30,24.66,26.42,24.66,24.66,0,504.0936,1.2445079348883248
IE00BLRB0028,2022-12-31,24.66,26.42,24.66,24.66,0,504.0936,1.2445079348883248
IE00BLRB0242,2022-12-30,24.74,26.535,24.74,25.68,7694,506.28779999999995,1.269256672229854
IE00BLRB0242,2022-12-31,24.74,26.535,24.74,25.68,7694,506.28779999999995,1.269256672229854
IE00BLRPQH31,2022-12-30,4.5445,4.615,4.5135,4.5505,4440,88.0542,0.049851028073651604
IE00BLRPQH31,2022-12-31,4.5445,4.615,4.5135,4.5505,4440,88.0542,0.049851028073651604
IE00BLRPQJ54,2022-12-30,1.8846,1.9152,1.8702,1.903,128,36.542016,0.021637467504308328
IE00BLRPQJ54,2022-12-31,1.8846,1.9152,1.8702,1.903,128,36.542016,0.021637467504308328
IE00BLRPQL76,2022-12-30,9.5474,9.5096,9.5474,9.5474,0,181.443168,0.026728636328850752
IE00BLRPQL76,2022-12-31,9.5474,9.5096,9.5474,9.5474,0,181.443168,0.026728636328850752
IE00BLRPQP15,2022-12-30,8.1984,8.1672,8.1984,8.1984,0,155.83017599999997,0.022061731573020365
IE00BLRPQP15,2022-12-31,8.1984,8.1672,8.1984,8.1984,0,155.83017599999997,0.022061731573020365
IE00BLRPRD67,2022-12-30,8.303,8.3276,8.303,8.303,0,158.890608,0.01739482681718872
IE00BLRPRD67,2022-12-31,8.303,8.3276,8.303,8.303,0,158.890608,0.01739482681718872
IE00BLRPRF81,2022-12-30,8.276,8.2348,8.276,8.3632,93,157.119984,0.02913279938488569
IE00BLRPRF81,2022-12-31,8.276,8.2348,8.276,8.3632,93,157.119984,0.02913279938488569
IE00BLRPRG98,2022-12-30,115.61,103.2,111.71,117.81,2029,1969.0559999999998,8.775195154525052
IE00BLRPRG98,2022-12-31,115.61,103.2,111.71,117.81,2029,1969.0559999999998,8.775195154525052
IE00BLRPRH06,2022-12-30,3.2016,2.959,3.2016,3.28,73109,56.457719999999995,0.17154410511585638
IE00BLRPRH06,2022-12-31,3.2016,2.959,3.2016,3.28,73109,56.457719999999995,0.17154410511585638
IE00BLRPRJ20,2022-12-30,34.924,32.936,34.7,35.3,29060,628.41888,1.4057282809988563
IE00BLRPRJ20,2022-12-31,34.924,32.936,34.7,35.3,29060,628.41888,1.4057282809988563
IE00BLRPRK35,2022-12-30,5.372,5.3515,5.172,5.372,4070,102.10661999999998,0.014495689014324355
IE00BLRPRK35,2022-12-31,5.372,5.3515,5.172,5.372,4070,102.10661999999998,0.014495689014324355
IE00BLRPRL42,2022-12-30,130.87,137.78,129.04,131.95,14629,2628.8424,4.886107857999041
IE00BLRPRL42,2022-12-31,130.87,137.78,129.04,131.95,14629,2628.8424,4.886107857999041
IE00BLRPRQ96,2022-12-30,3.4095,3.5025,3.4095,3.4095,0,66.8277,0.0657609306503489
IE00BLRPRQ96,2022-12-31,3.4095,3.5025,3.4095,3.4095,0,66.8277,0.0657609306503489
IE00BLRPRR04,2022-12-30,4.005,4.104,4.002,4.041,4571,78.30431999999999,0.07000357133746835
IE00BLRPRR04,2022-12-31,4.005,4.104,4.002,4.041,4571,78.30431999999999,0.07000357133746835
IE00BLS09N40,2022-12-30,4.6512,4.5482,4.3,4.6512,27370,86.77965599999999,0.07283199846221484
IE00BLS09N40,2022-12-31,4.6512,4.5482,4.3,4.6512,27370,86.77965599999999,0.07283199846221484
IE00BLSN7P11,2022-12-30,12.94,13.06,12.94,12.94,0,249.1848,0.0848528137423864
IE00BLSN7P11,2022-12-31,12.94,13.06,12.94,12.94,0,249.1848,0.0848528137423864
IE00BLSN7W87,2022-12-30,12.094,12.25,12.094,12.094,0,233.73,0.11030865786510183
IE00BLSN7W87,2022-12-31,12.094,12.25,12.094,12.094,0,233.73,0.11030865786510183
IE00BLSNMW37,2022-12-30,41.365,41.59,41.035,41.365,187,793.5372,0.1590990257669742
IE00BLSNMW37,2022-12-31,41.365,41.59,41.035,41.365,187,793.5372,0.1590990257669742
IE00BM67HK77,2022-12-30,42.015,42.205,41.835,42.205,27639,805.2713999999999,0.13435028842544242
IE00BM67HK77,2022-12-31,42.015,42.205,41.835,42.205,27639,805.2713999999999,0.13435028842544242
IE00BM67HL84,2022-12-30,22.2,22.41,22.05,22.265,33436,427.58279999999996,0.1484924240491756
IE00BM67HL84,2022-12-31,22.2,22.41,22.05,22.265,33436,427.58279999999996,0.1484924240491756
IE00BM67HM91,2022-12-30,33.38,33.42,32.785,33.38,89720,637.6536,0.028284271247461298
IE00BM67HM91,2022-12-31,33.38,33.42,32.785,33.38,89720,637.6536,0.028284271247461298
IE00BM67HN09,2022-12-30,39.825,39.835,39.78,39.995,9161,760.0518,0.0070710678118640685
IE00BM67HN09,2022-12-31,39.825,39.835,39.78,39.995,9161,760.0518,0.0070710678118640685
IE00BM67HP23,2022-12-30,45.3,46.045,45.05,45.3,5147,878.5386,0.5267945519839811
IE00BM67HP23,2022-12-31,45.3,46.045,45.05,45.3,5147,878.5386,0.5267945519839811
IE00BM67HQ30,2022-12-30,27.88,28.23,27.825,28.0,829,538.6283999999999,0.24748737341529264
IE00BM67HQ30,2022-12-31,27.88,28.23,27.825,28.0,829,538.6283999999999,0.24748737341529264
IE00BM67HR47,2022-12-30,15.964,16.178,15.924,15.968,4137,308.67624,0.15132085117392147
IE00BM67HR47,2022-12-31,15.964,16.178,15.924,15.968,4137,308.67624,0.15132085117392147
IE00BM67HS53,2022-12-30,49.37,49.765,49.085,49.44,2841,949.5161999999999,0.2793071785686885
IE00BM67HS53,2022-12-31,49.37,49.765,49.085,49.44,2841,949.5161999999999,0.2793071785686885
IE00BM67HT60,2022-12-30,52.09,52.69,51.73,52.15,13974,1005.3251999999999,0.42426406871192446
IE00BM67HT60,2022-12-31,52.09,52.69,51.73,52.15,13974,1005.3251999999999,0.42426406871192446
IE00BM67HV82,2022-12-30,41.02,41.455,40.755,41.02,9248,790.9613999999999,0.3075914498161448
IE00BM67HV82,2022-12-31,41.02,41.455,40.755,41.02,9248,790.9613999999999,0.3075914498161448
IE00BM67HW99,2022-12-30,64.432,65.208,64.05,64.432,6832,1244.1686399999999,0.5487148622007583
IE00BM67HW99,2022-12-31,64.432,65.208,64.05,64.432,6832,1244.1686399999999,0.5487148622007583
IE00BM8QRY62,2022-12-30,43.46,43.76,43.46,43.46,0,834.9407999999999,0.21213203435596223
IE00BM8QRY62,2022-12-31,43.46,43.76,43.46,43.46,0,834.9407999999999,0.21213203435596223
IE00BM8QRZ79,2022-12-30,30.48,33.305,30.465,31.625,16396,635.4594,1.9975766568519964
IE00BM8QRZ79,2022-12-31,30.48,33.305,30.465,31.625,16396,635.4594,1.9975766568519964
IE00BM8QS095,2022-12-30,28.45,28.65,28.45,28.45,0,546.6419999999999,0.141421356237309
IE00BM8QS095,2022-12-31,28.45,28.65,28.45,28.45,0,546.6419999999999,0.141421356237309
IE00BM8R0N95,2022-12-30,9.591,9.878,9.591,9.591,0,188.47224,0.20293964620053973
IE00BM8R0N95,2022-12-31,9.591,9.878,9.591,9.591,0,188.47224,0.20293964620053973
IE00BM97MR69,2022-12-30,47.864,47.649,47.748,47.932,4060,909.1429199999999,0.1520279579551051
IE00BM97MR69,2022-12-31,47.864,47.649,47.748,47.932,4060,909.1429199999999,0.1520279579551051
IE00BM9GRM34,2022-12-30,4.1816,4.1755,4.1816,4.1816,0,79.66854000000001,0.004313351365237936
IE00BM9GRM34,2022-12-31,4.1816,4.1755,4.1816,4.1816,0,79.66854000000001,0.004313351365237936
IE00BMC38736,2022-12-30,22.83,23.175,22.7,22.95,10210,442.179,0.24395183950936059
IE00BMC38736,2022-12-31,22.83,23.175,22.7,22.95,10210,442.179,0.24395183950936059
IE00BMC5DV85,2022-12-30,99.05,99.0,99.05,99.05,0,1888.9199999999998,0.03535533905932537
IE00BMC5DV85,2022-12-31,99.05,99.0,99.05,99.05,0,1888.9199999999998,0.03535533905932537
IE00BMCZLH06,2022-12-30,4.7575,4.7805,4.7487,4.774,20337,91.21193999999998,0.016263455967290372
IE00BMCZLH06,2022-12-31,4.7575,4.7805,4.7487,4.774,20337,91.21193999999998,0.016263455967290372
IE00BMCZLJ20,2022-12-30,4.8035,4.841,4.8035,4.8035,0,92.36627999999999,0.026516504294495907
IE00BMCZLJ20,2022-12-31,4.8035,4.841,4.8035,4.8035,0,92.36627999999999,0.026516504294495907
IE00BMD8KP97,2022-12-30,30.555,30.96,30.485,30.555,16,590.7167999999999,0.28637824638055254
IE00BMD8KP97,2022-12-31,30.555,30.96,30.485,30.555,16,590.7167999999999,0.28637824638055254
IE00BMDBMN04,2022-12-30,4.7014,4.7041,4.7014,4.7014,0,89.754228,0.0019091883092042532
IE00BMDBMN04,2022-12-31,4.7014,4.7041,4.7014,4.7014,0,89.754228,0.0019091883092042532
IE00BMDBMT65,2022-12-30,37.52,37.88,37.52,37.52,0,722.7504,0.2545584412271567
IE00BMDBMT65,2022-12-31,37.52,37.88,37.52,37.52,0,722.7504,0.2545584412271567
IE00BMDBMV87,2022-12-30,35.52,35.675,35.52,35.52,0,680.6789999999999,0.10960155108391065
IE00BMDBMV87,2022-12-31,35.52,35.675,35.52,35.52,0,680.6789999999999,0.10960155108391065
IE00BMDBMW94,2022-12-30,45.425,46.1,45.425,45.425,0,879.588,0.4772970773009226
IE00BMDBMW94,2022-12-31,45.425,46.1,45.425,45.425,0,879.588,0.4772970773009226
IE00BMDBMX02,2022-12-30,45.11,45.665,45.11,45.11,0,871.2882,0.3924442635585337
IE00BMDBMX02,2022-12-31,45.11,45.665,45.11,45.11,0,871.2882,0.3924442635585337
IE00BMDFDY08,2022-12-30,5.1292,5.1966,5.1292,5.1478,12206,99.151128,0.04765899705197339
IE00BMDFDY08,2022-12-31,5.1292,5.1966,5.1292,5.1478,12206,99.151128,0.04765899705197339
IE00BMDH1538,2022-12-30,12.468,13.434,12.45,13.084,101846,256.32071999999994,0.6830651506262044
IE00BMDH1538,2022-12-31,12.468,13.434,12.45,13.084,101846,256.32071999999994,0.6830651506262044
IE00BMDKNW35,2022-12-30,8.616,9.396,8.459,8.616,1214,179.27568,0.5515432893255079
IE00BMDKNW35,2022-12-31,8.616,9.396,8.459,8.616,1214,179.27568,0.5515432893255079
IE00BMDPBY65,2022-12-30,30.505,30.865,30.3,30.505,583,588.9042,0.2545584412271567
IE00BMDPBY65,2022-12-31,30.505,30.865,30.3,30.505,583,588.9042,0.2545584412271567
IE00BMDPBZ72,2022-12-30,30.645,30.93,30.445,30.645,2343,590.1443999999999,0.20152543263816614
IE00BMDPBZ72,2022-12-31,30.645,30.93,30.445,30.645,2343,590.1443999999999,0.20152543263816614
IE00BMDWYZ92,2022-12-30,28.66,28.935,28.62,28.745,10,552.0798,0.19445436482629957
IE00BMDWYZ92,2022-12-31,28.66,28.935,28.62,28.745,10,552.0798,0.19445436482629957
IE00BMDX0K95,2022-12-30,119.94,120.82,119.94,119.94,0,2305.2455999999997,0.6222539674441586
IE00BMDX0K95,2022-12-31,119.94,120.82,119.94,119.94,0,2305.2455999999997,0.6222539674441586
IE00BMDX0L03,2022-12-30,137.82,140.48,137.82,137.82,0,2680.3583999999996,1.880904037956214
IE00BMDX0L03,2022-12-31,137.82,140.48,137.82,137.82,0,2680.3583999999996,1.880904037956214
IE00BMDX0M10,2022-12-30,100.46,101.1,100.46,100.46,0,1928.9879999999998,0.4525483399593908
IE00BMDX0M10,2022-12-31,100.46,101.1,100.46,100.46,0,1928.9879999999998,0.4525483399593908
IE00BMFKG444,2022-12-30,28.575,28.87,28.335,28.575,1188,550.8396,0.20859650045003272
IE00BMFKG444,2022-12-31,28.575,28.87,28.335,28.575,1188,550.8396,0.20859650045003272
IE00BMFNW783,2022-12-30,5.977,6.019,5.917,5.987,4785,114.84252,0.029698484809834867
IE00BMFNW783,2022-12-31,5.977,6.019,5.917,5.987,4785,114.84252,0.029698484809834867
IE00BMFNWC33,2022-12-30,5.903,6.307,5.9,6.012,37510,120.33756,0.28567113959936574
IE00BMFNWC33,2022-12-31,5.903,6.307,5.9,6.012,37510,120.33756,0.28567113959936574
IE00BMFNWJ02,2022-12-30,5.102,5.393,5.102,5.102,0,102.89844,0.20576807332528496
IE00BMFNWJ02,2022-12-31,5.102,5.393,5.102,5.102,0,102.89844,0.20576807332528496
IE00BMGRZP89,2022-12-30,6.301,6.356,6.301,6.301,0,121.27247999999999,0.038890872965259914
IE00BMGRZP89,2022-12-31,6.301,6.356,6.301,6.301,0,121.27247999999999,0.038890872965259914
IE00BMH5XY61,2022-12-30,9.544,9.745,9.544,9.544,0,185.93459999999996,0.14212846301849516
IE00BMH5XY61,2022-12-31,9.544,9.745,9.544,9.544,0,185.93459999999996,0.14212846301849516
IE00BMH5Y327,2022-12-30,12.062,12.112,12.062,12.062,0,231.09695999999997,0.03535533905932788
IE00BMH5Y327,2022-12-31,12.062,12.112,12.062,12.062,0,231.09695999999997,0.03535533905932788
IE00BMH5Y871,2022-12-30,11.454,11.98,11.454,11.556,16481,228.5784,0.37193816690412385
IE00BMH5Y871,2022-12-31,11.454,11.98,11.454,11.556,16481,228.5784,0.37193816690412385
IE00BMH5YF48,2022-12-30,8.967,9.29,8.967,8.967,0,177.25319999999996,0.22839549032325387
IE00BMH5YF48,2022-12-31,8.967,9.29,8.967,8.967,0,177.25319999999996,0.22839549032325387
IE00BMH5YL08,2022-12-30,8.925,9.739,8.925,9.223,10400,185.82012,0.5755849198858497
IE00BMH5YL08,2022-12-31,8.925,9.739,8.925,9.223,10400,185.82012,0.5755849198858497
IE00BMH5YR69,2022-12-30,11.446,11.77,11.446,11.458,798,224.57159999999996,0.22910259710444128
IE00BMH5YR69,2022-12-31,11.446,11.77,11.446,11.458,798,224.57159999999996,0.22910259710444128
IE00BMP3HG27,2022-12-30,9.287,9.36,9.287,9.306,407,178.58879999999996,0.051618795026616995
IE00BMP3HG27,2022-12-31,9.287,9.36,9.287,9.306,407,178.58879999999996,0.051618795026616995
IE00BMQ5Y557,2022-12-30,98.566,98.68,98.566,98.566,0,1882.8144,0.08061017305526948
IE00BMQ5Y557,2022-12-31,98.566,98.68,98.566,98.566,0,1882.8144,0.08061017305526948
IE00BMQ8YK98,2022-12-30,3.3365,3.636,3.3365,3.3365,0,69.37487999999999,0.21177848096537105
IE00BMQ8YK98,2022-12-31,3.3365,3.636,3.3365,3.3365,0,69.37487999999999,0.21177848096537105
IE00BMQ8YQ50,2022-12-30,5.02,5.013,5.02,5.02,0,95.64804,0.004949747468305602
IE00BMQ8YQ50,2022-12-31,5.02,5.013,5.02,5.02,0,95.64804,0.004949747468305602
IE00BMTX1Y45,2022-12-30,6.0942,6.149,6.0942,6.0942,4,117.32292,0.038749451609022934
IE00BMTX1Y45,2022-12-31,6.0942,6.149,6.0942,6.0942,4,117.32292,0.038749451609022934
IE00BMVB5K07,2022-12-30,24.74,24.66,24.74,24.74,4,470.51279999999997,0.056568542494922595
IE00BMVB5K07,2022-12-31,24.74,24.66,24.74,24.74,4,470.51279999999997,0.056568542494922595
IE00BMVB5L14,2022-12-30,24.165,24.25,24.165,24.18,50,462.68999999999994,0.060104076400857145
IE00BMVB5L14,2022-12-31,24.165,24.25,24.165,24.18,50,462.68999999999994,0.060104076400857145
IE00BMVB5M21,2022-12-30,25.85,26.025,25.795,25.915,617,496.5569999999999,0.12374368670764381
IE00BMVB5M21,2022-12-31,25.85,26.025,25.795,25.915,617,496.5569999999999,0.12374368670764381
IE00BMVB5N38,2022-12-30,25.54,25.585,25.5,25.54,4,488.16179999999997,0.031819805153395844
IE00BMVB5N38,2022-12-31,25.54,25.585,25.5,25.54,4,488.16179999999997,0.031819805153395844
IE00BMVB5P51,2022-12-30,27.37,27.4,27.11,27.37,925,522.7919999999999,0.021213203435594716
IE00BMVB5P51,2022-12-31,27.37,27.4,27.11,27.37,925,522.7919999999999,0.021213203435594716
IE00BMVB5Q68,2022-12-30,26.68,26.91,26.68,26.77,21,513.4427999999999,0.16263455967290624
IE00BMVB5Q68,2022-12-31,26.68,26.91,26.68,26.77,21,513.4427999999999,0.16263455967290624
IE00BMVB5R75,2022-12-30,28.8,28.84,28.575,28.8,1742,550.2672,0.028284271247461298
IE00BMVB5R75,2022-12-31,28.8,28.84,28.575,28.8,1742,550.2672,0.028284271247461298
IE00BMVB5S82,2022-12-30,28.025,28.26,27.995,28.025,3199,539.2008,0.16617009357884077
IE00BMVB5S82,2022-12-31,28.025,28.26,27.995,28.025,3199,539.2008,0.16617009357884077
IE00BMW3NY56,2022-12-30,170.18,172.24,170.18,170.6,801,3286.3392,1.4566399692442895
IE00BMW3NY56,2022-12-31,170.18,172.24,170.18,170.6,801,3286.3392,1.4566399692442895
IE00BMW3QX54,2022-12-30,21.05,21.375,20.925,21.05,3555,407.835,0.22980970388562744
IE00BMW3QX54,2022-12-31,21.05,21.375,20.925,21.05,3555,407.835,0.22980970388562744
IE00BMW42074,2022-12-30,5.631,5.648,5.611,5.631,4750,107.76383999999999,0.012020815280170927
IE00BMW42074,2022-12-31,5.631,5.648,5.611,5.631,4750,107.76383999999999,0.012020815280170927
IE00BMW42181,2022-12-30,5.731,5.807,5.73,5.792,36604,110.79756,0.05374011537017798
IE00BMW42181,2022-12-31,5.731,5.807,5.73,5.792,36604,110.79756,0.05374011537017798
IE00BMW42298,2022-12-30,5.718,5.806,5.653,5.718,150,110.77847999999999,0.06222539674441624
IE00BMW42298,2022-12-31,5.718,5.806,5.653,5.718,150,110.77847999999999,0.06222539674441624
IE00BMW42306,2022-12-30,6.258,6.326,6.207,6.282,123093,120.70007999999999,0.04808326112068496
IE00BMW42306,2022-12-31,6.258,6.326,6.207,6.282,123093,120.70007999999999,0.04808326112068496
IE00BMW42413,2022-12-30,6.02,6.181,6.02,6.065,3047,117.93347999999999,0.11384419177103448
IE00BMW42413,2022-12-31,6.02,6.181,6.02,6.065,3047,117.93347999999999,0.11384419177103448
IE00BMW42520,2022-12-30,4.997,5.067,4.9945,4.997,188,96.67836,0.049497474683058526
IE00BMW42520,2022-12-31,4.997,5.067,4.9945,4.997,188,96.67836,0.049497474683058526
IE00BMW42637,2022-12-30,7.978,7.995,7.819,7.978,21306,152.54459999999997,0.012020815280171555
IE00BMW42637,2022-12-31,7.978,7.995,7.819,7.978,21306,152.54459999999997,0.012020815280171555
IE00BMWXKN31,2022-12-30,6.313,6.318,6.222,6.313,2993,120.54743999999998,0.003535533905932662
IE00BMWXKN31,2022-12-31,6.313,6.318,6.222,6.313,2993,120.54743999999998,0.003535533905932662
IE00BMX0B631,2022-12-30,27.879,27.939,27.855,27.879,797,533.07612,0.042426406871191945
IE00BMX0B631,2022-12-31,27.879,27.939,27.855,27.879,797,533.07612,0.042426406871191945
IE00BMXWRM76,2022-12-30,90.82,90.946,90.82,90.82,0,1735.24968,0.08909545442950836
IE00BMXWRM76,2022-12-31,90.82,90.946,90.82,90.82,0,1735.24968,0.08909545442950836
IE00BMY76136,2022-12-30,54.28,55.05,54.0,54.28,885,1050.3539999999998,0.5444722215136388
IE00BMY76136,2022-12-31,54.28,55.05,54.0,54.28,885,1050.3539999999998,0.5444722215136388
IE00BMYDM794,2022-12-30,5.798,6.131,5.798,6.03,906777,116.97948,0.23546655813512046
IE00BMYDM794,2022-12-31,5.798,6.131,5.798,6.03,906777,116.97948,0.23546655813512046
IE00BMYDM919,2022-12-30,9.944,10.036,9.889,9.944,200,191.48687999999999,0.06505382386916149
IE00BMYDM919,2022-12-31,9.944,10.036,9.889,9.944,200,191.48687999999999,0.06505382386916149
IE00BMYDMB35,2022-12-30,8.652,8.672,8.652,8.652,0,165.46176,0.014142135623731905
IE00BMYDMB35,2022-12-31,8.652,8.672,8.652,8.652,0,165.46176,0.014142135623731905
IE00BMYDMD58,2022-12-30,9.4524,9.4236,9.4524,9.4524,0,179.802288,0.02036467529817284
IE00BMYDMD58,2022-12-31,9.4524,9.4236,9.4524,9.4524,0,179.802288,0.02036467529817284
IE00BMYMHS24,2022-12-30,6.722,6.717,6.7,6.722,70,128.16035999999997,0.0035355339059332906
IE00BMYMHS24,2022-12-31,6.722,6.717,6.7,6.722,70,128.16035999999997,0.0035355339059332906
IE00BMZ17W23,2022-12-30,6.018,6.09,5.97,6.018,100850,116.19719999999998,0.05091168824543147
IE00BMZ17W23,2022-12-31,6.018,6.09,5.97,6.018,100850,116.19719999999998,0.05091168824543147
IE00BN4GXL63,2022-12-30,9.52,9.5444,9.52,9.52,0,182.10715199999999,0.017253405460951745
IE00BN4GXL63,2022-12-31,9.52,9.5444,9.52,9.52,0,182.10715199999999,0.017253405460951745
IE00BN4PXC48,2022-12-30,12.6,12.75,12.6,12.6,0,243.26999999999998,0.10606601717798238
IE00BN4PXC48,2022-12-31,12.6,12.75,12.6,12.6,0,243.26999999999998,0.10606601717798238
IE00BN4Q0602,2022-12-30,13.552,13.762,13.552,13.552,0,262.57896,0.1484924240491756
IE00BN4Q0602,2022-12-31,13.552,13.762,13.552,13.552,0,262.57896,0.1484924240491756
IE00BN4Q0933,2022-12-30,12.486,12.724,12.486,12.486,0,242.77391999999998,0.168291413922398
IE00BN4Q0933,2022-12-31,12.486,12.724,12.486,12.486,0,242.77391999999998,0.168291413922398
IE00BN4Q0L55,2022-12-30,12.214,12.398,12.214,12.274,900,236.55383999999998,0.13010764773832423
IE00BN4Q0L55,2022-12-31,12.214,12.398,12.214,12.274,900,236.55383999999998,0.13010764773832423
IE00BN4Q0P93,2022-12-30,12.828,13.1,12.828,12.83,16091,249.94799999999998,0.1923330444827411
IE00BN4Q0P93,2022-12-31,12.828,13.1,12.828,12.83,16091,249.94799999999998,0.1923330444827411
IE00BN4Q0X77,2022-12-30,12.914,12.986,12.914,12.914,0,247.77288,0.050911688245432095
IE00BN4Q0X77,2022-12-31,12.914,12.986,12.914,12.914,0,247.77288,0.050911688245432095
IE00BN76Y761,2022-12-30,5.755,5.825,5.755,5.83,21770,111.14099999999999,0.049497474683058526
IE00BN76Y761,2022-12-31,5.755,5.825,5.755,5.83,21770,111.14099999999999,0.049497474683058526
IE00BN7JGL35,2022-12-30,3.33,3.4695,3.33,3.33,0,66.19806,0.09864139597552335
IE00BN7JGL35,2022-12-31,3.33,3.4695,3.33,3.33,0,66.19806,0.09864139597552335
IE00BN940Z87,2022-12-30,84.29,83.72,84.29,85.03,255,1597.3775999999998,0.4030508652763373
IE00BN940Z87,2022-12-31,84.29,83.72,84.29,85.03,255,1597.3775999999998,0.4030508652763373
IE00BN941009,2022-12-30,93.29,93.07,93.29,93.29,0,1775.7755999999997,0.1555634918610497
IE00BN941009,2022-12-31,93.29,93.07,93.29,93.29,0,1775.7755999999997,0.1555634918610497
IE00BNC0M681,2022-12-30,15.878,16.15,15.878,15.878,200,308.14199999999994,0.19233304448273983
IE00BNC0M681,2022-12-31,15.878,16.15,15.878,15.878,200,308.14199999999994,0.19233304448273983
IE00BNC1F287,2022-12-30,7.061,7.358,7.061,7.147,135,140.39064,0.2100107140124044
IE00BNC1F287,2022-12-31,7.061,7.358,7.061,7.147,135,140.39064,0.2100107140124044
IE00BNC1G699,2022-12-30,57.66,58.43,57.23,57.66,200,1114.8444,0.5444722215136438
IE00BNC1G699,2022-12-31,57.66,58.43,57.23,57.66,200,1114.8444,0.5444722215136438
IE00BNC1G707,2022-12-30,43.72,44.44,43.72,43.72,0,847.9151999999999,0.5091168824543134
IE00BNC1G707,2022-12-31,43.72,44.44,43.72,43.72,0,847.9151999999999,0.5091168824543134
IE00BNDS1P30,2022-12-30,4.795,4.814,4.795,4.795,0,91.85112,0.013435028842544494
IE00BNDS1P30,2022-12-31,4.795,4.814,4.795,4.795,0,91.85112,0.013435028842544494
IE00BNDS1Q47,2022-12-30,4.751,4.769,4.751,4.751,0,90.99252,0.01272792206135771
IE00BNDS1Q47,2022-12-31,4.751,4.769,4.751,4.751,0,90.99252,0.01272792206135771
IE00BNG8L278,2022-12-30,4.588,4.6285,4.544,4.597,36572,88.31177999999998,0.028637824638055004
IE00BNG8L278,2022-12-31,4.588,4.6285,4.544,4.597,36572,88.31177999999998,0.028637824638055004
IE00BNG8L385,2022-12-30,4.537,4.5805,4.5055,4.554,34260,87.39593999999998,0.030759144981614726
IE00BNG8L385,2022-12-31,4.537,4.5805,4.5055,4.554,34260,87.39593999999998,0.030759144981614726
IE00BNGFMX61,2022-12-30,4.428,4.4455,4.428,4.428,0,84.82014,0.012374368670764632
IE00BNGFMX61,2022-12-31,4.428,4.4455,4.428,4.428,0,84.82014,0.012374368670764632
IE00BNGFMY78,2022-12-30,4.7385,4.773,4.7385,4.7385,0,91.06883999999998,0.024395183950935557
IE00BNGFMY78,2022-12-31,4.7385,4.773,4.7385,4.7385,0,91.06883999999998,0.024395183950935557
IE00BNGJJT35,2022-12-30,44.01,44.15,43.855,44.01,3,842.382,0.09899494936611705
IE00BNGJJT35,2022-12-31,44.01,44.15,43.855,44.01,3,842.382,0.09899494936611705
IE00BNH72088,2022-12-30,41.145,41.846,40.821,41.453,21937,798.4216799999998,0.49568185361176514
IE00BNH72088,2022-12-31,41.145,41.846,40.821,41.453,21937,798.4216799999998,0.49568185361176514
IE00BNKF6C99,2022-12-30,53.84,54.67,53.84,53.84,0,1043.1036,0.5868986283848332
IE00BNKF6C99,2022-12-31,53.84,54.67,53.84,53.84,0,1043.1036,0.5868986283848332
IE00BNRQM384,2022-12-30,38.325,38.86,38.155,38.35,1845,741.4487999999999,0.3783021279348005
IE00BNRQM384,2022-12-31,38.325,38.86,38.155,38.35,1845,741.4487999999999,0.3783021279348005
IE00BNTVVR89,2022-12-30,7.085,7.018,6.974,7.085,8076,133.90344,0.0473761543394988
IE00BNTVVR89,2022-12-31,7.085,7.018,6.974,7.085,8076,133.90344,0.0473761543394988
IE00BNTVVW33,2022-12-30,4.9495,5.119,4.9495,5.0,400,97.67051999999998,0.11985459941111995
IE00BNTVVW33,2022-12-31,4.9495,5.119,4.9495,5.0,400,97.67051999999998,0.11985459941111995
IE00BP2C0316,2022-12-30,18.702,19.052,18.702,18.702,0,363.51215999999994,0.24748737341529012
IE00BP2C0316,2022-12-31,18.702,19.052,18.702,18.702,0,363.51215999999994,0.24748737341529012
IE00BP2C1S34,2022-12-30,27.125,27.485,27.125,27.125,0,524.4137999999999,0.2545584412271567
IE00BP2C1S34,2022-12-31,27.125,27.485,27.125,27.125,0,524.4137999999999,0.2545584412271567
IE00BP2C1V62,2022-12-30,20.585,20.74,20.585,20.585,10,395.71919999999994,0.10960155108391315
IE00BP2C1V62,2022-12-31,20.585,20.74,20.585,20.585,10,395.71919999999994,0.10960155108391315
IE00BP3QZ601,2022-12-30,46.56,47.04,46.33,46.565,9579,897.5231999999999,0.3394112549695406
IE00BP3QZ601,2022-12-31,46.56,47.04,46.33,46.565,9579,897.5231999999999,0.3394112549695406
IE00BP3QZ825,2022-12-30,53.21,54.21,53.0,53.38,15373,1034.3267999999998,0.7071067811865476
IE00BP3QZ825,2022-12-31,53.21,54.21,53.0,53.38,15373,1034.3267999999998,0.7071067811865476
